id,bagid,quadrat,t0_num_blades,g_ng,date_marked,date_collected,duration_days,site,collection_point,shoot_bag_weight,shoot_plus_bag_weight,rhizome_bag_weight,rhizome_plus_bag_weight,rhizome_weight,shoot_weight,length_measured,length_calculated,sheath_length,shoot_width,blade_number_tx,rhizome_length,numnodes,lateral_shoots,gfc_weight,gfc_weight_plus_sample,epi_weight,total_liquid_ml,ref_legth,b1_full,b1_new,b1_old,b2_full,b2_new,b2_old,b3_full,b3_new,b3_old,b4_full,b4_new,b4_old,b5_full,b5_new,b5_old,b6_full,b6_new,b6_old,b7_full,b7_new,b7_old,b8_full,b8_new,b9_old,b9_full,b9_new,b9_old,b10_full,b10_new,b10_old,baby_1,baby_2,notes,extention,original_length_Remaining,standardized_extension_to_sheath,standardized_to_old,
N061G,61,,,none,,12-Aug-25,12-Aug-25,natural,t3,,,1.534,1.577,0.043,0,,0,,,0,,,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
N061G,61,,,none,,12-Aug-25,,natural,t3,8.73,,1.534,,-1.534,-8.73,81.9,0,7.1,0.3,3,2.8,6,0,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,cut,0,0,#DIV/0!,,
N061H,61,,,none,,,0,natural,t3,,,1.543,1.557,0.014,0.3,,0,,,0,,,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,shoot mesured without bag?,0,0,#DIV/0!,#DIV/0!,
N061H,61,,,none,,12-Aug-25,,natural,t3,8.595,,1.543,,-1.543,-8.595,111.5,0,13.8,0.4,7,0.8,3,0,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,cut,0,0,#DIV/0!,,
N061I,61,,,none,,12-Aug-25,12-Aug-25,natural,t3,8.66,8.72,1.535,1.578,0.043,0.06,,0,,,0,,,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,#DIV/0!,
N061I,61,,,none,,12-Aug-25,,natural,t3,8.768,,1.535,,-1.535,-8.768,30.2,0,5.7,0.2,3,2.4,5,0,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,cut,0,0,#DIV/0!,,
N061J,61,,,none,,,0,natural,t3,,,1.282,1.303,0.021,0.13,,0,,,0,,,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,shoot mesured without bag?,0,0,#DIV/0!,#DIV/0!,
N061J,61,,,none,,12-Aug-25,,natural,t3,8.8,,1.282,,-1.282,-8.8,105.4,0,10,0.2,4,1.4,3,0,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,cut,0,0,#DIV/0!,,
N062,62,,,none,,12-Aug-25,45881,natural,t3,8.694,,1.633,1.785,0.152,-8.694,87.4,29,29,0.4,5,8.6,12,2,0.558,0.566,0.008,300,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5% epi= 15,0,0,0,,
N063A,63,,,none,,12-Aug-25,12-Aug-25,natural,t3,10.264,,4.905,,-4.905,-10.264,142.8,39,39,0.4,4,15,21,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,30-Dec-99,,
N063B,63,,,none,,12-Aug-25,12-Aug-25,natural,t3,10.192,,1.531,,-1.531,0.65,147.6,40.2,40.2,0.4,5,26.8,13,1,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,cut,0,0,30-Dec-99,#DIV/0!,
N064,64,,,none,,12-Aug-25,12-Aug-25,natural,t3,8.573,,1.529,1.845,0.316,0.31,126.8,30.6,30.6,0.4,4,21.4,11,,0.522,0.536,0.014,200,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10% epi =20,0,0,30-Dec-99,#DIV/0!,
N071A,71,,,none,,12-Aug-25,12-Aug-25,natural,t3,10.145,,4.915,,-4.915,0.08,59.8,20,20,0.3,3,5,9,,0.56,0.57,0.01,2600,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2.5%epi = 65,0,0,30-Dec-99,#DIV/0!,
N072A,72,,,none,,12-Aug-25,,natural,t3,9.83,10.24,4.883,,-4.883,0.41,124.6,0,31,0.4,5,10.8,22,0,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,0,#DIV/0!,
N072B,72,,,none,,12-Aug-25,,natural,t3,10.251,,1.603,,-1.603,-10.251,129.8,0,19.6,0.5,0,36.2,28,4,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
N072B,72,,,none,,12-Aug-25,12-Aug-25,natural,t3,,,1.603,3.202,1.599,0.66,,0,,,0,,,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,shoot measured without bag,0,0,#DIV/0!,#DIV/0!,
N075A,75,,,none,,12-Aug-25,12-Aug-25,natural,t3,8.682,,1.468,2.619,0.5755,0.94,212,0,44.4,0.6,6,22,19,3,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,divided by 2because there were 2 rhizomes in bag,0,0,0,#DIV/0!,
N075B,75,,,none,,12-Aug-25,12-Aug-25,natural,t3,8.725,,1.489,1.789,0.3,0.53,179.6,0,34.6,0.6,5,17.4,19,1,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,0,#DIV/0!,
N082A,82,,,none,,12-Aug-25,,natural,t3,10.206,,4.993,,-4.993,-10.206,132.1,0,32,0.4,5,6,7,2,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
N082B,82,,,none,,12-Aug-25,,natural,t3,10.233,,4.929,,-4.929,0.18,129.5,0,21,0.3,5,7.2,6,0,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,0,#DIV/0!,
N082C,82,,,none,,12-Aug-25,,natural,t3,10.231,,4.919,,-4.919,-10.231,115.9,0,23,0.3,4,5.8,4,0,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,cut,0,0,#DIV/0!,,
N082D,82,,,none,,12-Aug-25,,natural,t3,8.575,,1.487,,-1.487,-8.575,28.1,0,9,0.2,3,1.2,6,0,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,cut,0,0,#DIV/0!,,
N082D,82,,,none,,12-Aug-25,12-Aug-25,natural,t3,,,1.487,1.54,0.053,0,,0,,,0,,,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
N083,83,,,none,,12-Aug-25,12-Aug-25,natural,t3,8.732,,1.399,1.563,0.164,0.18,108,0,28,0.4,4,6.6,10,,0.417,0.422,0.005,1750,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2.5% epi =43.75,0,0,0,#DIV/0!,
N115A,115,,,none,,12-Aug-25,,natural,t3,10.214,,1.514,,-1.514,-10.214,173.7,0,16.2,0.3,5,1.8,4,0,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
N115A,115,,,none,,12-Aug-25,12-Aug-25,natural,t3,,,1.514,1.546,0.032,0,,0,,,0,,,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
N115B,115,,,none,,12-Aug-25,12-Aug-25,natural,t3,,,1.36,1.55,0.19,0,,0,,,0,,,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
N115B,115,,,none,,12-Aug-25,,natural,t3,8.56,,1.36,,-1.36,-8.56,119.2,0,26.2,0.6,6,10,6,0,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,longest leaf broken,0,0,#DIV/0!,,
N116A,116,,,none,,12-Aug-25,,natural,t3,8.683,,4.933,,-4.933,0.28,114.6,0,27,0.4,4,8.9,13,0,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,#DIV/0!,
N116B,116,,,none,,12-Aug-25,,natural,t3,10.209,,4.911,,-4.911,-10.209,141.8,0,26.6,0.5,6,14.8,18,1,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
N118A,118,,,none,,12-Aug-25,12-Aug-25,natural,t3,,,1.604,1.74,0.136,0.58,,0,,,0,,,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,#DIV/0!,
N119,119,,,none,,12-Aug-25,12-Aug-25,natural,t3,,,1.438,1.923,0.485,0.61,,0,,,0,,,,0.427,0.433,0.006,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
N119,119,,,none,,12-Aug-25,,natural,t3,8.7,,1.438,,-1.438,-8.7,158.9,0,38.1,0.9,6,12.6,7,2,0.427,,-0.427,150,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10% volume used,0,0,#DIV/0!,,
N120,120,,,none,,12-Aug-25,,natural,t3,8.695,,1.546,,-1.546,-8.695,91.8,0,22.6,0.3,6,7.2,9,0,0.498,,-0.498,225,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10%vol used,0,0,#DIV/0!,,
N120,120,,,none,,12-Aug-25,45881,natural,t3,,,1.346,1.678,0.332,0.25,,0,,,0,,,,0.498,0.539,0.041,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
NID,,,,,7-June-25,21-June-25,14,low,t2,8.982,,8.945,,-8.945,-8.982,,0,,,0,,,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,only one little leaf,0,0,#DIV/0!,#DIV/0!,
NID061,61,,,g,6-June-25,12-Aug-25,,,t3,,,,,0,0.08,,0,,,0,,,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,#DIV/0!,
NID079,79,11,,g,6-June-25,12-Aug-25,67,low,t3,0,0,,,0,0,0,0,0,0,0,1.5,1,0,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,only small rhizome and some leftover leaf scraps,0,0,#DIV/0!,,
NID088,88,,,ng,,12-Aug-25,,high,t3,,,,,0,0.29,,0,,,0,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,#DIV/0!,
NID1,,,,ng,6-June-25,12-June-25,6,donor,t1,8.701,8.898,4.585,4.649,0.064,0.197,59.3,0,5,0.4,0,,,,0.537,0.538,0.001,160,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,0,#DIV/0!,
NID1002,2,2,,g,6-June-25,12-Aug-25,67,low,t3,,,1.458,,-1.458,0,,0,,,0,2.6,4,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
NID101A,101,,,,6-June-25,12-Aug-25,67,low,t3,8.682,,1.604,,-1.604,0.03,15.7,0,4.9,0.3,3,6.4,9,0,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,0,#DIV/0!,
NID101B,101,,,,6-June-25,12-Aug-25,67,low,t3,,,,,0,0.1,36.5,0,9.5,0.3,4,5.5,7,1,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,0,#DIV/0!,
NID113,113,,,none,,12-Aug-25,12-Aug-25,natural,t3,,,1.458,1.474,0.016,0,,0,,,0,,,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
NID2LACL,,,,g,6-June-25,20-June-25,14,donor,t2,,,1.63,2.077,0.447,0,,0,,,0,,,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,no shoot,0,0,#DIV/0!,#DIV/0!,
NID2ZP62,,,,ng,6-June-25,20-June-25,14,,,,,1.815,1.8558,0.0408,0,,0,,,0,,,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,no shoot,0,0,#DIV/0!,#DIV/0!,
NID36,36,,,,,12-Aug-25,,high,t3,,,,,0,1.2,,0,,,0,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,#DIV/0!,
NID3LACL,,,,g,6-June-25,20-June-25,14,donor,t2,8.912,9.067,,,0,0.155,,0,15,0.3,3,,,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,no rhizome,0,0,0,#DIV/0!,
NID3ZP62,,,,ng,6-June-25,20-June-25,14,donor,t2,8.585,8.776,,,0,0.191,,0,27.3,0.4,4,,,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,no rhizome,0,0,0,#DIV/0!,
NID4,,,,ng,6-June-25,12-June-25,6,donor,t1,10.18,10.246,4.849,4.864,0.015,0.066,35.6,0,16.2,0.5,0,,,,0.631,0.631,0,200,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,0,#DIV/0!,
NID5,,,,,6-June-25,12-June-25,6,donor,t1,8.67,8.948,4.613,4.711,0.098,0.278,60.5,0,18.6,0.4,0,,,,0.718,0.718,0,200,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,0,#DIV/0!,
NID88b,88,16,,ng,6-June-25,12-Aug-25,67,high,t3,10.274,,,,0,-10.274,,0,,,0,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
NID88c,86,16,,ng,6-June-25,12-Aug-25,67,high,t3,10.378,,,,0,-10.378,,0,,,0,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
NIDBIBE,,1,,,6-June-25,,24-July-74,donor,t2,,,0.744,0.797,0.053,0,,0,,,0,,,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,no shoot,0,0,#DIV/0!,#DIV/0!,
NIDBRCA,,,,g,6-June-25,20-June-25,14,donor,t1,8.568,8.688,1.452,1.537,0.085,0.12,,0,,0.5,0,,,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,#DIV/0!,
NIDGRCA,GRCA_2.2,,,,6-June-25,20-June-25,14,donor,t2,9.06,9.303,8.945,9.137,0.192,0.243,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,
NIDLACL,,,,g,6-June-25,20-June-25,14,donor,t2,,,1.634,1.842,0.208,0,,0,,,0,,,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,no shoot,0,0,#DIV/0!,#DIV/0!,
NIDZP62,,,,ng,6-June-25,20-June-25,14,donor,t2,,,1.701,1.739,0.038,0,,0,,,0,,,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,no shoot,0,0,#DIV/0!,#DIV/0!,
NO63B,63,,,none,,12-Aug-25,12-Aug-25,natural,t3,,,1.531,2.053,0.522,0,,0,,,0,,,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
PTP1,,,4,none,,6-June-25,0,donor,t0,10.161,10.653,4.618,4.768,0.15,0.492,80,0,14.9,0.5,4,4.5,5,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,0,#DIV/0!,
PTP2,,,5,none,,6-June-25,0,donor,t0,8.709,9.496,4.642,4.83,0.188,0.787,117.5,0,29.6,0.6,5,4.5,5,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,0,#DIV/0!,
PTP3,,,6,none,,6-June-25,0,donor,t0,8.741,9.258,4.717,4.87,0.153,0.517,92.2,0,18,0.4,6,4,5,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,0,#DIV/0!,
PTP4,,,5,none,,6-June-25,0,donor,t0,8.691,9.044,4.645,4.758,0.113,0.353,92.4,0,34.6,0.4,5,3.4,5,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,0,#DIV/0!,
PTP5,,,5,none,,6-June-25,0,donor,t0,8.779,9.055,4.609,4.742,0.133,0.276,66.4,0,14.6,0.5,5,2.2,5,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,0,#DIV/0!,
,,,,,,,0,,,,,,,0,0,,0,,,0,,,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,0,,,,,,,0,0,,0,,,0,,,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,0,,,,,,,0,0,,0,,,0,,,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,0,,,,,,,0,0,,0,,,0,,,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,0,,,,,,,0,0,,0,,,0,,,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,0,,,,,,,0,0,,0,,,0,,,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,0,,,,,,,0,0,,0,,,0,,,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,0,,,,,,,0,0,,0,,,0,,,,,,0,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,0,,,,,,,0,0,,0,,,0,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,0,,,,,,,0,0,,0,,,0,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,0,,,,,,,0,0,,0,,,0,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,0,,,,,,,0,0,,0,,,0,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,0,,,,,,,0,0,,0,,,0,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,0,,,,,,,0,0,,0,,,0,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,0,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,0,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,0,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,0,#DIV/0!,,
